recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,50,0,1.0,bbr,10.092827684013173,15833392,1532.0084082572769,0,0.0,0.0,64240,313344,124961.99010492761,4669,50001.0,151148.0,54136.34375,16576.121009396942,50451.0,70529.0,142768.0,1888,15058,111,1899,84,0,0,11,2,40,0,2025-12-26T08:09:24.940746,True,
262144,1,16384,10.0,16000.0,0.64,50,20,0.5,cubic,10.001675501931459,2177296,212.590942846465,0,0.0,0.0,64240,313344,182761.59030837004,993,21.0,185253.0,59132.70796460177,20329.91305679924,58838.0,88989.0,134829.0,452,3405,254,1229,143,0,0,0,2,26,0,2025-12-26T08:09:39.511379,True,
262144,1,16384,10.0,16000.0,0.64,50,20,0.5,bbr,10.120990840019658,2761296,266.4342027005295,0,0.0,0.0,64240,313344,185229.2531729026,1849,165.0,181549.0,59711.24952741021,27284.769690236848,60305.0,101839.0,159156.0,529,6067,1150,2526,613,0,0,0,2,111,0,2025-12-26T08:09:52.802548,True,
262144,1,16384,10.0,16000.0,0.64,50,20,1.0,cubic,10.043538621859625,1935480,188.1923551711332,0,0.0,0.0,64240,313344,181959.56677072495,873,329.0,193405.0,62765.0078125,22336.947290015218,61176.0,90989.0,150829.0,384,2883,147,1026,79,0,0,0,2,25,0,2025-12-26T08:10:06.346997,True,
262144,1,16384,10.0,16000.0,0.64,50,20,1.0,bbr,10.013787327101454,3577512,348.88538655546427,0,0.0,0.0,64240,313344,179853.27473564955,2220,8.0,252527.0,68113.64269141531,30036.56742791108,62753.0,123689.0,225550.0,431,5296,294,2133,169,0,0,0,2,70,0,2025-12-26T08:10:19.649464,True,
262144,1,16384,20.0,16000.0,1.28,50,0,0.5,cubic,10.024335615802556,3104016,302.3906761682494,0,0.0,0.0,64240,313344,114473.40964749535,268,50002.0,90556.0,50317.98178137652,2496.0635587143543,50075.0,50556.0,51145.0,494,2695,8,56,3,0,0,0,2,9,0,2025-12-26T08:10:33.121402,True,
262144,1,16384,20.0,16000.0,1.28,50,0,0.5,bbr,10.00036465912126,18832384,1839.0329379864866,0,0.0,0.0,64240,313344,128222.15641486138,6324,50002.0,146392.0,50952.596406801415,5748.377853128822,50428.0,50935.0,52138.0,3117,17818,45,1514,40,0,0,6,2,30,0,2025-12-26T08:10:46.402993,True,
262144,1,16384,20.0,16000.0,1.28,50,0,1.0,cubic,10.03040953911841,3352712,326.4206510941496,0,0.0,0.0,64240,313344,94960.3743169399,188,50001.0,150180.0,52065.86567164179,11768.736963066023,50050.0,51122.0,148074.0,268,2562,16,67,0,0,0,3,8,15,0,2025-12-26T08:11:01.158721,True,
262144,1,16384,20.0,16000.0,1.28,50,0,1.0,bbr,10.00843919091858,15094608,1472.839854827262,0,0.0,0.0,64240,313344,123532.35475922276,3629,49998.0,151125.0,54687.70785762257,17719.295558607748,50423.0,90801.0,145050.0,1489,14204,110,2055,66,0,0,12,2,41,0,2025-12-26T08:11:14.496616,True,
262144,1,16384,20.0,16000.0,1.28,50,20,0.5,cubic,10.08169079106301,2186440,211.78940683171513,0,0.0,0.0,64240,313344,181253.40250260688,830,8341.0,198739.0,60094.997777777775,17994.096720189948,59689.0,86126.0,114384.0,450,2877,45,946,13,0,0,0,2,22,0,2025-12-26T08:11:28.901976,True,
262144,1,16384,20.0,16000.0,1.28,50,20,0.5,bbr,10.00369043694809,5123976,500.2036842342131,0,0.0,0.0,64240,313344,177828.5517759563,3009,2200.0,216937.0,66257.1161971831,20914.210437040365,64658.99999999999,86194.0,188445.0,568,7320,344,2949,173,0,0,0,2,62,0,2025-12-26T08:11:42.259682,True,
262144,1,16384,20.0,16000.0,1.28,50,20,1.0,cubic,10.01414533611387,1851496,180.55475547967822,0,0.0,0.0,64240,313344,182552.0544536603,847,202.0,228050.0,60871.36339522547,22875.345882512942,58984.0,87965.0,166820.0,377,2773,160,993,86,0,0,0,2,37,0,2025-12-26T08:11:55.838709,True,
262144,1,16384,20.0,16000.0,1.28,50,20,1.0,bbr,10.002975060837343,2455312,239.7052487301997,0,0.0,0.0,64240,313344,184954.89224552625,1660,11.0,172534.0,62292.635294117645,27398.780695074616,62567.0,107168.0,143409.0,510,5197,913,2111,452,0,0,0,2,104,0,2025-12-26T08:12:08.921543,True,
