recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,timestamp,success,error
262144,1,16384,10.0,16000.0,0.64,30,10,1.0,bbr,10.03981664404273,9539048,927.8532559683221,0,0.0,0.0,64240,311904,159889.10626522027,5865,4.0,160977.0,78060.58227848102,44485.97157587705,53688.0,146526.0,156053.0,553,13551,901,5530,747,0,0,1,2,61,0,2025-12-26T19:24:01.163522,True,
262144,1,16384,10.0,16000.0,0.64,30,10,2.0,cubic,10.01100167981349,1890592,184.4252262711035,0,0.0,0.0,64240,313344,177751.95020604396,899,324.0,114631.0,37116.5103926097,14336.362388726266,34019.0,66569.0,87986.0,433,2912,236,949,175,0,0,0,2,33,0,2025-12-26T19:24:15.250759,True,
262144,1,16384,10.0,16000.0,0.64,30,10,2.0,bbr,10.010810892097652,6393872,623.7272576918729,0,0.0,0.0,64240,311904,166822.10671848973,4123,24255.0,181244.0,90926.73949579832,42333.54214523502,102290.0,150776.0,163114.0,357,9005,587,3725,483,0,0,0,2,62,0,2025-12-26T19:24:28.446182,True,
262144,1,16384,10.0,16000.0,0.64,30,20,1.0,cubic,10.007229876937345,871200,85.01665900177929,0,0.0,0.0,64240,313344,185801.16942422237,710,4.0,106013.0,34503.309677419355,18805.149024314604,34925.0,63458.0,93788.0,310,1511,170,453,80,0,0,0,2,71,0,2025-12-26T19:24:42.161803,True,
262144,1,16384,10.0,16000.0,0.64,30,20,1.0,bbr,10.030412589898333,3408096,331.8127465017603,0,0.0,0.0,64240,313344,184971.51025943397,2638,2.0,119585.0,45982.31128404669,23560.603796697782,44813.0,85577.0,104342.0,514,8480,1963,3738,1438,0,0,0,2,138,0,2025-12-26T19:24:55.110079,True,
262144,1,16384,10.0,16000.0,0.64,30,20,2.0,cubic,10.023348929127678,1016000,98.98762449710998,0,0.0,0.0,64240,313344,184207.28816676885,757,2.0,160203.0,37548.78769230769,20290.503888526528,34739.0,71590.0,104892.0,325,1631,139,485,59,0,0,0,2,64,0,2025-12-26T19:25:08.654924,True,
262144,1,16384,10.0,16000.0,0.64,30,20,2.0,bbr,10.007452731020749,3399408,331.7262108777796,0,0.0,0.0,64240,313344,184272.73410121308,2474,4.0,162935.0,46332.842803030304,24665.63862003174,43087.0,91705.0,123057.0,528,8161,1786,3542,1252,0,0,0,2,151,0,2025-12-26T19:25:21.638157,True,
262144,1,16384,10.0,16000.0,0.64,45,10,1.0,cubic,10.010182758094743,2248248,219.33212814966467,0,0.0,0.0,64240,313344,174941.34283797385,887,22976.0,210500.0,51987.9702970297,19050.347963068,49445.0,67157.0,150818.0,404,2981,73,961,65,0,0,0,2,17,0,2025-12-26T19:25:35.151389,True,
262144,1,16384,10.0,16000.0,0.64,45,10,1.0,bbr,10.050486390013248,9650608,937.708038126857,0,0.0,0.0,64240,313344,146974.6563075892,3584,26960.0,381864.0,96875.03389830509,74357.10116772067,56908.0,240386.0,318756.0,295,11938,506,4345,369,0,0,16,2,30,0,2025-12-26T19:25:48.381777,True,
262144,1,16384,10.0,16000.0,0.64,45,10,2.0,cubic,10.037941025802866,1256824,122.2728031919107,0,0.0,0.0,64240,313344,176322.20386533666,554,3516.0,220462.0,51469.43553008596,15327.11870823324,49833.0,70066.0,95384.0,349,1604,29,396,13,0,0,0,2,15,0,2025-12-26T19:26:02.389640,True,
262144,1,16384,10.0,16000.0,0.64,45,10,2.0,bbr,10.024486941983923,7353864,716.3965451860546,0,0.0,0.0,64240,311904,149805.40813559323,4447,32865.0,542544.0,182537.8393574297,74715.35636626549,194611.0,320842.0,378985.0,249,10325,685,4232,560,0,0,9,2,39,0,2025-12-26T19:26:15.555835,True,
262144,1,16384,10.0,16000.0,0.64,45,20,1.0,cubic,10.02684025396593,1336008,130.12028510017922,0,0.0,0.0,64240,313344,183279.77476190476,654,22.0,173500.0,53993.49840255591,23194.712699691787,51668.0,95231.0,150256.0,313,2100,202,733,112,0,0,0,2,53,0,2025-12-26T19:26:29.483673,True,
262144,1,16384,10.0,16000.0,0.64,45,20,1.0,bbr,10.002536796033382,4259520,415.86325397468875,0,0.0,0.0,64240,313344,177827.02742857143,2535,1137.0,222107.0,65492.98464912281,30625.889398287974,58880.0,148468.0,188197.0,456,6125,323,2484,217,0,0,0,2,57,0,2025-12-26T19:26:42.663403,True,
262144,1,16384,10.0,16000.0,0.64,45,20,2.0,cubic,10.066623044200242,1296912,125.81335562472333,0,0.0,0.0,64240,313344,180659.3444216991,647,8570.0,214401.0,58713.59352517986,24990.90729415677,55876.0,97676.0,168109.0,278,1954,102,672,81,0,0,0,2,24,0,2025-12-26T19:26:56.178953,True,
262144,1,16384,10.0,16000.0,0.64,45,20,2.0,bbr,10.0215278591495,2917680,284.3176125483337,0,0.0,0.0,64240,313344,180432.28167166415,1769,293.0,248699.0,71052.31736526947,41472.76746361274,62172.0,168240.0,207526.0,334,5336,807,2291,547,0,0,0,2,72,0,2025-12-26T19:27:09.382028,True,
262144,1,16384,25.0,16000.0,1.6,30,10,1.0,cubic,10.011180284898728,2726088,265.9222226290105,0,0.0,0.0,64240,313344,179679.1051609323,1172,9163.0,128049.0,35788.29982964225,11448.081996816902,34802.0,51249.0,82793.0,587,3604,66,1127,48,0,0,0,2,30,0,2025-12-26T19:27:22.756593,True,
262144,1,16384,25.0,16000.0,1.6,30,10,1.0,bbr,10.024228175869212,5849496,569.8591789092702,0,0.0,0.0,64240,313344,170946.77618405852,3630,7.0,167936.0,41788.444444444445,27431.771283351583,35642.0,116298.0,137827.0,729,10388,1486,4192,745,0,0,4,2,170,0,2025-12-26T19:27:36.038686,True,
262144,1,16384,25.0,16000.0,1.6,30,10,2.0,cubic,10.004210586892441,1653120,161.36955394713112,0,0.0,0.0,64240,313344,178305.0152534769,831,322.0,110606.0,36036.18372093023,12013.257365954714,34682.0,53721.0,78641.0,430,2229,45,619,32,0,0,0,2,28,0,2025-12-26T19:27:49.868062,True,
262144,1,16384,25.0,16000.0,1.6,30,10,2.0,bbr,10.003437215927988,6814248,665.2252539661367,0,0.0,0.0,64240,311904,164688.82263157895,4391,576.0,173200.0,77112.12971698113,45498.406151792355,52597.0,150963.0,165375.0,424,9500,576,3845,469,0,0,0,2,57,0,2025-12-26T19:28:03.028817,True,
262144,1,16384,25.0,16000.0,1.6,30,20,1.0,cubic,10.015594580909237,865408,84.38091150483427,0,0.0,0.0,64240,313344,185493.61806020068,710,2.0,120443.0,37458.57239057239,19385.735280682693,36926.0,69166.0,101501.0,297,1495,178,454,55,0,0,0,2,68,0,2025-12-26T19:28:16.717630,True,
262144,1,16384,25.0,16000.0,1.6,30,20,1.0,bbr,10.000536291860044,3410992,333.0868243247427,0,0.0,0.0,64240,313344,184375.16562300318,2445,3.0,286850.0,48351.03658536585,27390.74578512473,45451.0,90536.0,122763.0,492,7825,1649,3429,1151,0,0,0,2,140,0,2025-12-26T19:28:29.812067,True,
262144,1,16384,25.0,16000.0,1.6,30,20,2.0,cubic,10.02867406187579,907400,88.35991747589564,0,0.0,0.0,64240,313344,184277.4930379747,681,3.0,301573.0,36675.09480122324,24222.608169356594,34982.0,72501.0,97882.0,327,1580,188,466,71,0,0,0,2,62,0,2025-12-26T19:28:43.314587,True,
262144,1,16384,25.0,16000.0,1.6,30,20,2.0,bbr,10.065842579118907,3208728,311.3026468345868,0,0.0,0.0,64240,313344,184061.14242344245,2297,4.0,256873.00000000003,49660.427601809955,28630.107080551647,46428.0,94056.0,125785.00000000001,442,7576,1677,3327,1254,0,0,0,2,130,0,2025-12-26T19:28:56.329152,True,
262144,1,16384,25.0,16000.0,1.6,45,10,1.0,cubic,10.093914209166542,2662832,257.6227438745705,0,0.0,0.0,64240,313344,177265.48796433877,1035,25367.0,80055.0,49350.28468468469,8312.191555317284,49280.0,64557.0,73403.0,555,3365,22,1013,17,0,0,0,2,14,0,2025-12-26T19:29:09.924328,True,
262144,1,16384,25.0,16000.0,1.6,45,10,1.0,bbr,10.078099866164848,11478496,1112.2601382065573,0,0.0,0.0,64240,313344,149709.0212217228,4947,25316.0,395619.0,69092.04814004376,48391.72458882196,55398.0,198280.0,296546.0,457,13571,360,4817,276,0,0,10,2,28,0,2025-12-26T19:29:23.281643,True,
262144,1,16384,25.0,16000.0,1.6,45,10,2.0,cubic,10.042009328957647,1436376,139.68428942353913,0,0.0,0.0,64240,313344,175516.50947260624,601,19554.0,227721.0,54612.796089385476,24502.125928064554,49768.0,87755.0,173838.0,358,1953,48,551,35,0,0,0,2,18,0,2025-12-26T19:29:37.625898,True,
262144,1,16384,25.0,16000.0,1.6,45,10,2.0,bbr,10.079366142861545,8053296,780.2620485783092,0,0.0,0.0,64240,313344,149047.95560682972,4455,552.0,374069.0,153726.67105263157,72599.6182835867,178555.0,230480.0,368589.0,228,10835,581,4370,509,0,0,17,2,37,0,2025-12-26T19:29:50.818242,True,
262144,1,16384,25.0,16000.0,1.6,45,20,1.0,cubic,10.012132362928241,1270848,123.95586224921095,0,0.0,0.0,64240,313344,183421.91225626742,731,8.0,1071293.0,56560.75919732441,62729.00426871146,52139.0,88519.0,141329.0,299,2154,274,775,165,0,0,0,1,1,0,2025-12-26T19:30:04.841873,True,
262144,1,16384,25.0,16000.0,1.6,45,20,1.0,bbr,10.017615183023736,3473256,338.5887260121522,0,0.0,0.0,64240,313344,182362.18632594348,1953,8.0,158902.0,59562.1198156682,22408.144242363443,58139.0,101065.0,140134.0,434,5909,707,2477,471,0,0,0,2,89,0,2025-12-26T19:30:18.991479,True,
262144,1,16384,25.0,16000.0,1.6,45,20,2.0,cubic,10.01796597102657,1115912,108.78034679412366,0,0.0,0.0,64240,313344,182379.93699515346,652,6239.0,174944.0,55317.288590604025,24013.010228879797,53620.0,92974.0,149239.0,298,1857,163,616,69,0,0,0,2,32,0,2025-12-26T19:30:32.498045,True,
262144,1,16384,25.0,16000.0,1.6,45,20,2.0,bbr,10.023782008094713,3674984,358.03368026178345,0,0.0,0.0,64240,313344,175900.55740372447,2367,854.0,227518.0,84901.5744680851,47856.56420895457,63777.0,187742.0,209993.0,329,5531,359,2302,297,0,0,0,2,50,0,2025-12-26T19:30:45.615751,True,
262144,1,16384,10.0,16000.0,0.64,30,10,1.0,cubic,10.075165535090491,2454320,237.89156283857255,0,0.0,0.0,64240,313344,179885.5996763754,1070,3781.0,117674.0,34348.7495854063,9776.878801191091,34098.0,49462.0,60781.0,603,3090,44,868,23,0,0,0,2,23,0,2025-12-26T19:30:59.082251,True,
262144,1,16384,10.0,16000.0,0.64,30,10,1.0,bbr,10.000301720108837,9236888,902.0126282151642,0,0.0,0.0,64240,311904,160312.8234689033,5780,87.0,250106.0,75622.03206412826,45046.009479186636,45929.0,148004.0,160636.0,499,12638,722,5100,621,0,0,2,2,54,0,2025-12-26T19:31:12.304910,True,
262144,1,16384,10.0,16000.0,0.64,30,10,2.0,cubic,10.091603614157066,2353952,227.7914727819017,0,0.0,0.0,64240,313344,175715.42757364106,1050,2817.0,145494.0,37021.2633744856,16775.18377729167,34532.0,58515.0,119016.0,486,3293,140,1058,80,0,0,0,2,33,0,2025-12-26T19:31:26.321513,True,
262144,1,16384,10.0,16000.0,0.64,30,10,2.0,bbr,10.045844997046515,6967280,677.293386171136,0,0.0,0.0,64240,313344,167984.21530176792,4340,432.0,235737.0,73175.02315789474,45412.11612711548,42872.0,145398.0,166149.0,475,9842,602,3997,473,0,0,0,2,63,0,2025-12-26T19:31:39.683712,True,
