recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,timestamp,success,error
262144,1,16384,5.0,16000.0,0.32,30,45,0.5,cubic,10.01534364791587,583048,56.851050998982444,0,0.0,0.0,64240,313344,185045.18173258004,598,2.0,231198.0,41240.83084577115,39107.33674573764,34175.0,113156.0,183189.0,201,1062,140,327,60,0,0,0,2025-12-24T22:12:53.001576,True,
262144,1,16384,5.0,16000.0,0.32,30,45,2.0,cubic,10.042272773105651,584496,56.839411545228984,0,0.0,0.0,64240,313344,184246.14604651163,617,5.0,152309.0,41774.04347826087,33517.02564589925,36345.0,104907.0,129984.99999999999,207,1075,146,333,67,0,0,0,2025-12-24T22:13:05.832927,True,
262144,1,16384,5.0,16000.0,0.32,75,15,0.5,cubic,10.010654699988663,1147768,111.96742082226343,0,0.0,0.0,64240,313344,178678.68389261744,499,23382.0,176629.0,83005.15737704918,15676.126373570434,81755.0,108903.0,131116.0,305,1490,17,406,7,0,0,0,2025-12-24T22:13:18.614702,True,
262144,1,16384,5.0,16000.0,0.32,75,15,2.0,cubic,10.031388965900987,1066680,103.84201938942955,0,0.0,0.0,64240,313344,177684.78326180257,477,46927.0,458363.0,85665.86852589641,32047.633490932974,80757.0,118829.0,194901.0,251,1398,19,410,14,0,0,0,2025-12-24T22:13:31.571073,True,
262144,1,16384,5.0,16000.0,0.32,75,45,0.5,cubic,10.021002619992942,374536,36.49912352784692,0,0.0,0.0,64240,313344,183766.7668621701,283,9.0,255298.00000000003,85066.26896551724,39795.733997893614,85592.0,155504.0,168046.0,145,682,84,202,25,0,0,0,2025-12-24T22:13:44.518364,True,
262144,1,16384,5.0,16000.0,0.32,75,45,2.0,cubic,10.069655857980251,358608,34.778062918849635,0,0.0,0.0,64240,313344,183208.55263157896,281,16.0,754739.0,95679.90291262136,92306.44276901902,80980.0,209191.0,416403.0,103,722,124,264,60,0,0,0,2025-12-24T22:13:57.257551,True,
262144,1,16384,5.0,16000.0,0.32,150,15,0.5,cubic,10.01368521596305,1758824,171.5254200084032,0,0.0,0.0,64240,313344,175167.1134529148,548,124129.0,366973.0,158570.82935153582,17954.316607372537,157670.0,178851.0,196184.0,293,2230,11,739,6,0,0,0,2025-12-24T22:14:10.427056,True,
262144,1,16384,5.0,16000.0,0.32,150,15,2.0,cubic,10.033341137925163,740880,72.11113576764309,0,0.0,0.0,0,313344,174537.10437375747,266,112018.0,529494.0,167960.954248366,50394.284849650474,158261.0,217664.0,464329.0,153,1006,13,316,8,0,0,0,2025-12-24T22:14:23.643976,True,
262144,1,16384,5.0,16000.0,0.32,150,45,0.5,cubic,10.000199494883418,1139080,111.236062147475,0,0.0,0.0,0,313344,180267.1693889897,409,84523.0,576712.0,183169.96373056996,51792.55488240939,180807.0,231746.0,562165.0,193,1653,24,615,5,0,0,0,2025-12-24T22:14:36.949857,True,
262144,1,16384,5.0,16000.0,0.32,150,45,2.0,cubic,10.061693297000602,564224,54.76215421555868,0,0.0,0.0,64240,313344,180008.641443539,298,916.0,574971.0,187517.8854961832,76280.67239439547,177444.0,280588.0,543767.0,131,859,33,295,6,0,0,0,2025-12-24T22:14:50.259280,True,
