recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,timestamp,success,error,predicted,ground_truth,correct,_source
131072,1,16384,5.0,16000.0,0.32,100,50,0.5,cubic,10.027174385963008,444040,43.245763543021695,0,0.0,0.0,64240,156672,107521.65190651908,321,24.0,831104.0,113450.42857142857,73963.51705287793,110201.0,178158.0,221429.0,133,813,104,280,53,0,0,0,2025-12-23T21:35:42.988719,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,100,50,1.0,cubic,10.101585534983316,478792,46.2868240714028,0,0.0,0.0,64240,156672,108014.18098958331,297,5.0,302471.0,113292.47826086955,53545.63263861785,115575.0,198390.0,278247.0,138,768,67,254,14,0,0,0,2025-12-23T21:35:56.011666,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,100,50,2.0,cubic,10.118566013057716,516440,49.84262956323743,0,0.0,0.0,64240,156672,107396.72450331126,281,11506.0,428743.0,127749.46363636364,57100.99151896294,125967.0,202707.0,317466.0,110,755,52,269,15,0,0,0,2025-12-23T21:36:09.028409,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,0,0.1,cubic,10.089097670977935,3721544,360.2225323830893,0,0.0,0.0,62744,155232,71545.25254296738,96,150001.0,232851.0,151648.36681222706,8453.26100978255,150050.0,151096.0,190944.0,229,2851,4,25,0,0,0,7,2025-12-23T21:36:21.993157,True,,healthy,network,False,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,0,0.5,cubic,10.206378330942243,2291688,219.2723500867317,0,0.0,0.0,64240,155232,77108.22661469934,67,150003.0,151124.0,150236.884,359.6088743955021,150054.0,151046.0,151080.0,250,1796,3,15,0,0,0,0,2025-12-23T21:36:35.423224,True,,healthy,network,False,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,0,1.0,cubic,10.211149269947782,1453592,139.01700973834252,0,0.0,0.0,64240,156672,79742.33148734177,69,150004.0,448950.0,154956.604519774,32218.48032677456,150057.0,152133.0,448044.0,177,1264,10,54,0,0,0,0,2025-12-23T21:36:48.963175,True,,healthy,network,False,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,0,2.0,cubic,10.371695433044806,897264,84.48323426546713,0,0.0,0.0,64240,156672,81809.59677419355,81,150003.0,447794.0,161697.02631578947,41826.42831958034,150092.0,191880.0,366034.0,114,806,11,50,1,0,0,0,2025-12-23T21:37:02.458741,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,20,0.1,cubic,10.00317842408549,3164960,308.9799180786446,0,0.0,0.0,64092,156672,103264.69354066986,728,122367.0,594144.0,165101.820754717,26703.360740648917,163436.0,186206.0,196356.0,424,4180,28,1519,22,0,0,1,2025-12-23T21:37:16.100981,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,20,0.5,cubic,10.589494540938176,2381684,219.63874406454343,0,0.0,0.0,56268,156672,99799.5051104517,262,117542.0,677518.0,183826.2766990291,90505.94947566374,165027.0,343477.0,670478.0,206,3033,44,1129,12,0,0,3,2025-12-23T21:37:29.540295,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,20,1.0,cubic,10.043765319976956,1671132,162.48536198909756,0,0.0,0.0,64240,156672,98313.2484047402,193,113744.0,839665.0,208557.77981651376,134679.1864702937,169594.0,540890.0,778071.0,109,2194,64,857,17,0,0,4,2025-12-23T21:37:43.537962,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,20,2.0,cubic,10.130569939035922,682960,65.83569621587063,0,0.0,0.0,64240,156672,103425.080472103,290,113460.0,546500.0,176310.57936507938,60623.18477889268,163308.0,308923.0,435838.0,126,932,20,306,8,0,0,0,2025-12-23T21:37:56.831099,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,50,0.1,cubic,10.015529641998,3033772,295.807418543966,0,0.0,0.0,64240,156672,99628.9191943128,645,15027.0,840159.0,201118.6524822695,63622.62143701349,195612.0,251071.0,502507.00000000006,282,4220,112,1700,84,0,0,3,2025-12-23T21:38:10.260685,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,50,0.5,cubic,10.330946072004735,1535596,145.1566447349579,0,0.0,0.0,64240,156672,104999.52764475402,497,427.0,549607.0,179633.515625,60485.427863347846,178293.0,243889.0,542436.0,192,2297,122,937,63,0,0,0,2025-12-23T21:38:23.537044,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,50,1.0,cubic,10.002178618917242,564224,55.08799842445195,0,0.0,0.0,64240,156672,107056.97763975157,238,46657.0,492878.0,170042.23015873015,54675.79998633253,165583.0,236510.0,395650.0,126,805,35,276,13,0,0,0,2025-12-23T21:38:37.123709,True,,network,network,True,diag-network-pure
131072,1,16384,5.0,16000.0,0.32,150,50,2.0,cubic,10.098235714016482,791560,76.54879866064674,0,0.0,0.0,64240,156672,104007.98167539269,271,46897.0,496493.0,183477.54545454544,64623.1071710801,178423.0,282153.0,492950.0,132,1146,58,427,33,0,0,0,2025-12-23T21:38:50.435047,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,0,0.1,cubic,10.00261356192641,13557948,1323.672409393777,0,0.0,0.0,64240,156672,77356.85329559978,415,24994.0,29777.0,25208.234364713622,371.7523602582486,25041.0,26052.0,26094.0,1519,10954,11,94,7,0,0,19,2025-12-23T21:39:03.714667,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,0,0.5,cubic,10.027593438979238,4467040,435.0339666786557,0,0.0,0.0,64240,156672,81359.54805125468,395,25001.0,70837.0,25625.953410981696,4117.842487667191,25032.0,26065.0,41767.0,601,3746,23,108,7,0,0,0,2025-12-23T21:39:17.303163,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,0,1.0,cubic,10.003237567958422,4570840,446.2266248477199,0,0.0,0.0,64240,156672,83895.49615861215,396,25002.0,75237.0,25607.68476821192,4326.899853897942,25041.0,26055.0,41515.0,755,4035,22,108,11,0,0,0,2025-12-23T21:39:30.309370,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,0,2.0,cubic,10.03153768798802,2513232,244.66120761713984,0,0.0,0.0,64240,156672,83445.52404274265,404,25002.0,75172.0,27574.190607734807,10065.184738357257,25054.0,65052.0,75083.0,362,2246,32,113,4,0,0,0,2025-12-23T21:39:43.389611,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,20,0.1,cubic,10.02426961006131,984144,95.87512730457397,0,0.0,0.0,64240,156672,109049.50837666087,827,4.0,99222.0,28396.833766233765,17281.51110451523,27162.0,56768.0,91734.0,385,1731,198,491,88,0,0,0,2025-12-23T21:39:56.285685,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,20,0.5,cubic,10.030150392907672,897264,87.36004353629494,0,0.0,0.0,64240,156672,108706.4487587524,782,2.0,620724.0,30489.52050473186,40014.9807318312,26424.0,61228.0,82810.0,317,1571,188,472,72,0,0,0,2025-12-23T21:40:09.071334,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,20,1.0,cubic,10.038198910071516,1033376,100.53160522526552,0,0.0,0.0,64240,156672,108925.30182421228,861,7.0,84375.0,31600.50415512465,17836.804895540055,30323.0,63109.0,78241.0,361,1809,214,543,102,0,0,0,2025-12-23T21:40:21.870827,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,20,2.0,cubic,10.032292433083056,910296,88.6099506597826,0,0.0,0.0,64240,156672,107517.82866242038,731,4.0,309537.0,37281.295454545456,29337.719157826257,33386.0,86713.0,115585.0,308,1570,190,461,95,0,0,0,2025-12-23T21:40:34.647525,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,50,0.1,cubic,10.0223030669149,711424,69.32039426082335,0,0.0,0.0,64240,156672,108815.7931292009,771,2.0,180335.0,34235.16236162362,32716.79409377356,26413.0,96638.0,142032.0,271,1339,188,405,74,0,0,0,2025-12-23T21:40:47.485034,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,50,0.5,cubic,10.008034887956455,676672,66.02819708344677,0,0.0,0.0,64240,156672,108920.51171875,741,3.0,134620.0,34182.10358565737,32150.4420045646,26180.0,96082.0,126973.0,251,1280,188,397,96,0,0,0,2025-12-23T21:41:00.218849,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,50,1.0,cubic,10.028454413986765,659792,64.24999291030834,0,0.0,0.0,64240,156672,108602.74204081632,709,2.0,126740.0,35422.34854771784,30557.49909947825,30101.0,84478.0,121112.0,241,1225,170,375,84,0,0,0,2025-12-23T21:41:13.049246,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,25,50,2.0,cubic,10.083724327967502,723504,70.06804748126362,0,0.0,0.0,64240,156672,108408.96549192363,768,3.0,227240.0,36922.59073359073,32871.05183518501,30644.0,97375.0,137560.0,259,1362,193,422,103,0,0,0,2025-12-23T21:41:25.822631,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,0,0.1,cubic,10.027979053906163,9690304,943.6784270419708,0,0.0,0.0,64240,156672,76817.70981855618,206,50001.0,150047.0,50293.859433962265,3083.426216423539,50058.0,51048.0,51077.0,1060,7771,7,44,0,0,0,5,2025-12-23T21:41:38.641283,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,0,0.5,cubic,10.038969818968326,4485752,436.3612269481036,0,0.0,0.0,64240,156672,78645.0201396348,293,50001.0,192745.0,52605.14741035856,13197.424649856075,50035.0,51966.0,97932.0,502,3724,19,114,3,0,0,6,2025-12-23T21:41:52.120199,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,0,1.0,cubic,10.037542823934928,1620272,157.63787041854,0,0.0,0.0,64240,156672,82707.80891238671,193,50002.0,98962.0,51000.56331877729,5908.065165640038,50056.0,51089.0,90756.0,229,1324,9,40,0,0,0,0,2025-12-23T21:42:05.286317,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,0,2.0,cubic,10.021871375036426,1658912,161.64957515173774,0,0.0,0.0,64240,156672,81471.61565585331,201,50001.0,150074.0,53563.56796116505,13440.959994203156,50035.0,90191.0,99865.0,206,1418,22,72,1,0,0,0,2025-12-23T21:42:18.303924,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,20,0.1,cubic,10.012627918971702,3696248,360.5064740956346,0,0.0,0.0,64240,156672,104163.60270579268,1265,244.0,183798.0,62258.69163763066,16402.153351790257,62224.0,85504.0,108530.0,574,5248,189,1950,65,0,0,0,2025-12-23T21:42:31.269462,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,20,0.5,cubic,10.00516203395091,1318632,128.70621766347278,0,0.0,0.0,64240,156672,106033.67261146496,748,292.0,312267.0,60534.95238095238,30424.53539018868,57187.0,95996.0,186587.0,315,2355,301,832,167,0,0,0,2025-12-23T21:42:44.416047,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,20,1.0,cubic,10.018477546051145,1057992,103.12897421297724,0,0.0,0.0,64240,156672,107827.03873466753,551,752.0,102860.0,55464.03344481605,17153.47520818872,54977.0,83865.0,98818.0,299,1549,93,467,25,0,0,0,2025-12-23T21:42:57.345862,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,20,2.0,cubic,10.05157840193715,1347592,130.92548850301736,0,0.0,0.0,57468,156672,105832.7429347826,601,5.0,221435.0,64093.22134387352,29874.874677998327,61764.0,103355.0,200939.0,253,1840,94,634,66,0,0,0,2025-12-23T21:43:10.156483,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,50,0.1,cubic,10.040961939957924,417976,40.651452514290725,0,0.0,0.0,64240,156672,108501.26597131684,398,6.0,257749.0,63977.0,44834.92735098275,65480.0,127688.0,209792.0,162,767,98,227,32,0,0,0,2025-12-23T21:43:23.128922,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,50,0.5,cubic,10.023785499040969,435352,42.41396002943961,0,0.0,0.0,64240,156672,108287.47148288973,412,8.0,189367.0,64241.39375,41194.98887715241,62442.0,135395.0,168191.0,160,789,102,237,36,0,0,0,2025-12-23T21:43:35.793613,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,50,1.0,cubic,10.04484774498269,452232,43.96610319161797,0,0.0,0.0,64240,156672,108232.53544303798,391,4.0,263666.0,60147.3,42399.69807970336,57979.0,125562.0,195521.0,150,790,91,252,37,0,0,0,2025-12-23T21:43:48.669149,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,50,50,2.0,cubic,10.008080984000117,394808,38.524337294670666,0,0.0,0.0,64240,156672,107760.07565337002,373,6.0,255020.00000000003,67483.75342465754,49760.67787407187,60438.0,162930.0,224130.0,146,727,101,214,43,0,0,0,2025-12-23T21:44:01.571249,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,0,0.1,cubic,10.006414863979444,6335372,618.2920459375738,0,0.0,0.0,64240,155232,71459.11218808002,111,100004.0,101210.0,100214.24824355972,326.32759536891274,100069.0,101019.0,101075.0,427,4849,0,0,0,0,0,22,2025-12-23T21:44:14.588067,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,0,0.5,cubic,10.015227862051688,3030404,295.4879256879684,0,0.0,0.0,64240,156672,73801.29122055674,102,100002.0,298927.0,103729.87671232875,23623.3118850552,100027.0,101160.0,295771.0,219,2335,12,55,0,0,0,9,2025-12-23T21:44:27.957691,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,0,1.0,cubic,10.01424477493856,1518456,148.07578812243457,0,0.0,0.0,64240,156672,78488.49401436553,99,100003.0,301395.0,107360.30674846626,34714.08415033735,100042.0,140963.0,301115.0,163,1253,11,44,0,0,0,0,2025-12-23T21:44:41.177986,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,0,2.0,cubic,10.085044080973605,994280,96.2788615204806,0,0.0,0.0,64240,156672,82895.72106481482,95,100000.0,300037.0,106046.99275362318,25979.220920110165,100042.0,140994.0,296119.0,138,864,13,47,0,0,0,0,2025-12-23T21:44:54.259043,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,20,0.1,cubic,10.000142485019753,5999068,585.838137059147,0,0.0,0.0,61200,156672,99440.39279542735,885,58708.0,256109.0,116491.78571428572,16435.54248572119,115881.0,139851.0,157020.0,532,7523,39,2732,23,0,0,9,2025-12-23T21:45:07.418603,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,20,0.5,cubic,10.004285230999812,1964736,191.78656502662,0,0.0,0.0,64240,156672,105366.46268088347,730,67414.0,446403.0,113300.25219941347,35561.118469866655,109703.0,135306.0,363300.0,341,2626,23,914,13,0,0,0,2025-12-23T21:45:20.864810,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,20,1.0,cubic,10.0551589820534,1098536,106.69041279354512,0,0.0,0.0,64240,156672,106058.92927170868,485,60953.0,431502.0,114077.33333333331,34115.966549862154,111149.0,143840.0,325799.0,264,1428,20,422,9,0,0,0,2025-12-23T21:45:33.990599,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,20,2.0,cubic,10.00300840102136,676784,66.07231029942115,0,0.0,0.0,64240,156672,100674.90798226163,305,43128.0,453487.0,147162.33333333334,84726.56090548211,121581.0,375933.0,416123.0,108,902,37,311,20,0,0,0,2025-12-23T21:45:47.140202,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,50,0.1,cubic,10.07903935899958,1380896,133.79561305075129,0,0.0,0.0,64240,156672,106225.5038726334,593,35.0,398966.0,133292.8201754386,51774.63640378346,128307.0,212189.0,326073.0,228,2324,233,934,162,0,0,0,2025-12-23T21:46:00.158310,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,50,0.5,cubic,10.033535817987286,723504,70.41853318880486,0,0.0,0.0,64240,156672,107471.4202764977,349,2887.0,398438.0,129223.66883116883,50649.58906976227,125924.0,206839.0,264792.0,154,1085,80,393,24,0,0,0,2025-12-23T21:46:13.299478,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,50,1.0,cubic,10.571599713992327,290552,26.84004267816207,0,0.0,0.0,64240,156672,107687.56297709924,202,5913.0,428763.0,118571.67592592593,67649.35087543115,108903.0,235796.0,410129.0,108,524,55,161,18,0,0,0,2025-12-23T21:46:26.196732,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,100,50,2.0,cubic,10.008760453085417,507752,49.54175542758076,0,0.0,0.0,64240,156672,107223.1661129568,312,11.0,370383.0,121574.52272727272,61566.50584376288,115857.0,232132.0,368415.0,132,903,121,323,54,0,0,0,2025-12-23T21:46:39.947853,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,0,0.1,cubic,10.001029736013152,4372412,426.9493948582321,0,0.0,0.0,64240,155232,73325.40800733496,68,150001.0,234356.0,150452.93510324485,4575.396527320784,150066.0,151055.0,151115.0,339,3272,1,6,0,0,0,17,2025-12-23T21:46:53.028130,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,0,0.5,cubic,10.125829764991067,1717288,165.6199147548556,0,0.0,0.0,64240,155232,77964.52781641169,78,150001.0,445003.0,153809.03333333333,23524.12956564198,150044.0,190535.0,191966.0,180,1438,9,49,0,0,0,0,2025-12-23T21:47:06.385467,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,0,1.0,cubic,10.209992735995913,1494788,142.97306021615026,0,0.0,0.0,64240,156672,77949.82030620467,67,150004.0,450099.0,154738.53333333333,33437.53854242506,150056.0,151108.0,448937.0,165,1241,9,37,0,0,0,1,2025-12-23T21:47:19.845491,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,0,2.0,cubic,10.209806150989609,621152,59.41285672120274,0,0.0,0.0,64240,156672,86753.37416107382,81,150001.0,1151766.0,173836.90291262136,111126.18358656454,150076.0,191732.0,503330.00000000006,103,596,12,48,0,0,0,0,2025-12-23T21:47:33.409743,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,20,0.1,cubic,10.014443440013563,3509960,342.275168164049,0,0.0,0.0,64120,156672,101781.28423236514,685,113508.0,294809.0,164042.1525,16821.006392432166,163729.0,186213.0,202455.0,400,4338,8,1551,4,0,0,1,2025-12-23T21:47:47.938614,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,20,0.5,cubic,10.029895631945692,1608540,156.61577162845052,0,0.0,0.0,0,156672,105539.126146789,576,106964.0,228429.0,158370.88135593222,15353.404261627184,157963.0,184208.0,191799.0,354,2180,6,680,3,0,0,0,2025-12-23T21:48:01.367539,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,20,1.0,cubic,10.042704923078418,1282768,124.73762144711164,0,0.0,0.0,64240,156672,102393.51672640382,313,116639.0,638668.0,172364.88953488372,60501.25171888389,162926.0,212673.0,625140.0,172,1674,21,595,14,0,0,2,2025-12-23T21:48:14.685698,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,20,2.0,cubic,10.041852157912215,456080,44.35343380843005,0,0.0,0.0,64240,156672,104158.1985940246,152,119409.0,362396.0,166695.00884955752,36124.134811085496,159828.0,236223.0,273722.0,113,569,10,155,5,0,0,0,2025-12-23T21:48:28.097477,True,,healthy,network,False,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,50,0.1,cubic,10.017626998014748,3499844,341.1802422796665,0,0.0,0.0,64240,156672,98381.7997881356,483,3821.0,785055.0,212554.9367088608,89301.05947831515,201799.0,292542.0,647884.0,237,4720,130,1930,26,0,0,10,2025-12-23T21:48:41.350565,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,50,0.5,cubic,10.05616192193702,1026136,99.64894611670871,0,0.0,0.0,64240,156672,105932.93930839802,385,46077.0,614167.0,183031.11267605636,75350.27905264351,173431.0,252989.00000000003,588551.0,142,1417,58,556,39,0,0,0,2025-12-23T21:48:54.715304,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,50,1.0,cubic,10.066421134979464,762640,73.98514477126724,0,0.0,0.0,60616,156672,105566.36103896104,293,21452.0,652685.0,186764.67647058825,83314.96857227548,177315.0,371214.0,496025.0,102,1155,79,469,34,0,0,1,2025-12-23T21:49:08.021657,True,,network,network,True,diag-network-pure
131072,1,16384,10.0,16000.0,0.64,150,50,2.0,cubic,10.07005531701725,419424,40.67442899820352,0,0.0,0.0,64240,156672,106235.05320813772,248,5055.0,424941.0,170621.9351851852,60846.26614617354,156510.0,272763.0,309458.0,108,639,27,205,4,0,0,0,2025-12-23T21:49:21.193708,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,0,0.1,cubic,10.001325506018476,11260464,1099.508946927348,0,0.0,0.0,64240,156672,80938.34153354632,400,25001.0,71010.0,25219.12115621156,1579.9699078385688,25036.0,26052.0,26091.0,1626,9390,12,84,4,2,0,1,2025-12-23T21:49:34.561584,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,0,0.5,cubic,10.031570089049636,6864008,668.2037560418457,0,0.0,0.0,64240,156672,78694.45936204722,408,25001.0,75040.0,25385.84910485933,3317.048240285563,25030.0,26048.0,26114.0,782,5549,19,110,7,0,0,2,2025-12-23T21:49:47.971285,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,0,1.0,cubic,10.036842470988631,4480072,435.9010640194948,0,0.0,0.0,64240,234496,91448.98686730508,385,24999.0,78030.0,26269.71456692913,7058.3340626095405,25050.0,26068.0,71949.0,508,3655,27,104,0,0,0,0,2025-12-23T21:50:01.297546,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,0,2.0,cubic,10.004559139022604,2633416,257.0523375157181,0,0.0,0.0,64240,156672,83589.29862896315,392,25001.0,90823.0,27119.448362720403,9093.154532981594,25050.0,40229.0,75145.0,397,2334,37,104,2,0,0,0,2025-12-23T21:50:14.317548,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,20,0.1,cubic,10.002617007005028,1013104,98.91005266992951,0,0.0,0.0,64240,156672,109057.9937250428,849,4.0,110579.0,30050.10899182561,16330.160535863855,29633.0,57069.0,80154.0,367,1753,197,520,78,0,0,0,2025-12-23T21:50:27.213352,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,20,0.5,cubic,10.04388957703486,994280,96.6733609577028,0,0.0,0.0,64240,156672,108880.9661971831,832,2.0,144907.0,32402.55357142857,20093.200977024106,30954.0,65510.0,97835.0,336,1775,225,551,115,0,0,0,2025-12-23T21:50:40.041087,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,20,1.0,cubic,10.009255085024051,1008760,98.4206296204742,0,0.0,0.0,64240,156672,108358.06648648648,887,4.0,87852.0,29807.83238636364,17060.042531579224,29229.0,57483.0,79026.0,352,1850,240,573,118,0,0,0,2025-12-23T21:50:52.865813,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,20,2.0,cubic,10.019537535030397,898712,87.59370723764025,0,0.0,0.0,64240,156672,108100.5131061599,768,4.0,279512.0,32095.26595744681,25659.94538082646,30404.0,66642.0,117207.0,282,1526,167,480,67,0,0,0,2025-12-23T21:51:05.667189,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,50,0.1,cubic,10.007608377025464,682960,66.64460677049763,0,0.0,0.0,64240,156672,108987.5564885496,735,3.0,151979.0,34883.77254901961,34834.74418387638,27397.0,107848.0,144005.0,255,1310,186,407,93,0,0,0,2025-12-23T21:51:18.482117,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,50,0.5,cubic,10.07000094896648,681016,66.04316036020403,0,0.0,0.0,64240,156672,108781.46038034864,727,1.0,199130.0,34185.32128514056,31838.724721079005,28220.0,92642.0,137497.0,249,1262,172,389,91,0,0,0,2025-12-23T21:51:31.212602,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,50,1.0,cubic,10.00103282998316,668480,65.27450825307402,0,0.0,0.0,64240,156672,108637.19563459983,704,3.0,165033.0,36097.23868312757,35223.025113302385,30346.0,98532.0,156313.0,243,1237,167,378,67,0,0,0,2025-12-23T21:51:44.032533,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,25,50,2.0,cubic,10.016202730010264,717216,69.92732364546322,0,0.0,0.0,64240,156672,108379.9414003044,740,2.0,187431.0,37841.70731707317,33770.46152334467,32552.0,97203.0,151920.0,246,1314,177,403,96,0,0,0,2025-12-23T21:51:56.769645,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,50,0,0.1,cubic,10.01731079199817,8985808,876.0038804036742,0,0.0,0.0,64240,156672,81169.61471172962,205,50001.0,91991.0,50253.89438202248,1682.4057845986013,50032.0,51045.0,51082.0,1335,7545,5,63,2,1,0,1,2025-12-23T21:52:09.502724,True,,healthy,network,False,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,50,0,0.5,cubic,10.04929405101575,4803496,466.7904072352085,0,0.0,0.0,59304,156672,75868.51569148936,231,50003.0,178917.0,52509.54744525548,12675.575981655707,50035.0,73401.0,95942.0,411,3760,15,98,3,2,0,8,2025-12-23T21:52:22.920621,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,50,0,1.0,cubic,10.009546167915689,2594428,253.12047631801696,0,0.0,0.0,64240,156672,80945.11827458256,275,50000.0,150113.0,52610.439882697945,12497.27085304008,50036.0,51162.0,134622.0,341,2156,17,67,0,0,0,2,2025-12-23T21:52:36.033208,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,50,0,2.0,cubic,10.046743651968429,1515560,147.3153007352806,0,0.0,0.0,64240,156672,82451.06575781877,201,50005.0,107368.0,54962.48148148148,13551.035297957218,50061.0,91935.0,106971.0,189,1247,15,65,3,0,0,0,2025-12-23T21:52:48.978074,True,,network,network,True,diag-network-pure
131072,1,16384,20.0,16000.0,1.28,50,20,0.1,cubic,10.006776707014067,3654256,356.61926707114867,0,0.0,0.0,64240,156672,105662.5918,1190,7740.0,209912.0,63389.63222416813,18774.24959506333,62003.0,85439.0,163128.0,571,5000,114,1849,36,0,0,0,2025-12-23T21:53:01.959478,True,,network,network,True,diag-network-pure
