recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,fast_retransmit_count,out_of_order_count,zero_window_probe_count,window_full_count,ecn_ece_count,ecn_cwr_count,ecn_ce_count,sender_stall_ms,sender_stall_interval_ms,sender_stall_pattern,inter_packet_gap_max_ms,inter_packet_gap_mean_ms,inter_packet_gap_p95_ms,idle_periods_count,timestamp,success,error
262144,1,16384,5.0,16000.0,0.32,25,16,0,cubic,10.005831982009113,1211480,118.2396366066546,0,0.0,0.0,64240,313344,186139.24743188923,935,3.0,117684.0,30762.426303854874,16949.84735707795,30037.0,57370.0,94501.0,441,2239,269,692,134,0,0,0,0,0,0,0,0,periodic,75.53386688232422,8.931874172061892,37.03498840332031,17,2025-12-28T22:05:18.460555,True,
262144,1,16384,5.0,16000.0,0.32,25,16,0,bbr,10.009006845066324,4266760,416.30082554633213,0,0.0,0.0,0,313344,185694.79562682216,3016,2.0,104052.0,38621.959731543626,17671.49859146578,37355.0,71818.0,85006.0,745,10290,2177,4441,1530,1,0,0,0,0,0,0,0,periodic,40.390968322753906,1.9449602839235787,10.544776916503906,0,2025-12-28T22:05:31.623904,True,
262144,1,16384,5.0,16000.0,0.32,25,20,0,cubic,10.013221382861957,983648,95.93253891740534,0,0.0,0.0,64240,313344,186266.06275187104,833,3.0,96061.0,30195.41208791209,17283.278750215657,29490.0,61727.0,82649.0,364,1737,201,516,70,0,0,0,0,0,0,0,0,periodic,76.32589340209961,10.874556298946437,42.33694076538086,20,2025-12-28T22:05:45.367485,True,
262144,1,16384,5.0,16000.0,0.32,25,20,0,bbr,10.007040503202006,3665840,357.740320312935,0,0.0,0.0,64240,313344,185164.03247468075,2894,2.0,149554.0,42930.61672473868,21564.54890743887,41232.0,77926.0,103582.0,574,9084,2076,3975,1564,0,0,0,0,0,0,0,0,periodic,58.54296684265137,2.1600131129509608,12.05897331237793,1,2025-12-28T22:05:58.499512,True,
262144,1,16384,5.0,16000.0,0.32,25,24,0,cubic,10.012080119922757,855272,83.42188161658896,0,0.0,0.0,64240,313344,185943.817769131,817,3.0,112507.0,31299.061349693253,19355.447145249713,30803.0,63266.0,78371.0,326,1542,187,451,85,0,0,0,0,0,0,0,0,periodic,93.28293800354004,12.257484594980875,46.44012451171875,30,2025-12-28T22:06:12.225598,True,
262144,1,16384,5.0,16000.0,0.32,25,24,0,bbr,10.006550614023581,3838152,374.57416217403915,0,0.0,0.0,64240,313344,185319.92642658137,3035,3.0,122288.0,40275.03071672355,18237.914691636153,39061.0,72068.0,83710.0,586,9691,2223,4275,1563,0,0,0,0,0,0,0,0,periodic,34.784793853759766,2.0155065401659744,11.18016242980957,0,2025-12-28T22:06:25.305013,True,
262144,1,16384,5.0,16000.0,0.32,50,0,0,cubic,10.013384336140007,27279624,2660.464925564754,0,0.0,0.0,64240,312504,84229.71918517124,205,49998.0,51186.0,50311.823955431755,365.47191484482556,50132.0,51036.0,51098.0,1795,21256,0,0,0,0,0,82,0,0,0,0,0,periodic,100.06403923034668,0.5208708682412339,1.0509490966796875,101,2025-12-28T22:06:38.981062,True,
262144,1,16384,5.0,16000.0,0.32,50,0,0,bbr,10.000083422055468,29795664,2909.7085391132855,0,0.0,0.0,0,312424,137515.25363342752,17004,50001.0,51143.0,50437.9208551285,340.97534702253773,50401.0,51006.0,51053.0,8794,29724,0,0,0,0,0,0,0,0,0,0,0,periodic,100.28791427612305,0.48973606466966546,1.0898113250732422,2,2025-12-28T22:06:54.371194,True,
262144,1,16384,5.0,16000.0,0.32,50,4,0,cubic,10.001580493990332,28125248,2746.1722191311246,0,0.0,0.0,64240,313344,155023.0784007353,2418,41477.0,64093.0,53395.82432432433,3265.856264206132,53668.0,58365.0,60136.0,2516,32640,8,10137,0,0,0,0,0,0,0,0,0,periodic,97.05996513366699,0.5057017508967382,2.3391246795654297,6,2025-12-28T22:07:10.418766,True,
262144,1,16384,5.0,16000.0,0.32,50,4,0,bbr,10.004532088991255,27133256,2648.5316931170637,0,0.0,0.0,0,313344,163099.0378323735,14177,42270.0,61934.0,52830.69845428347,2085.100913309728,52803.0,56323.0,57630.0,3817,32644,3,9708,0,0,0,0,0,0,0,0,0,periodic,99.68400001525879,0.5351947241097826,1.2669563293457031,2,2025-12-28T22:07:26.635672,True,
