recv_buf,delay_ms,read_size,send_rate_mbps,receiver_capacity_kbps,oversubscription_ratio,net_delay_ms,net_jitter_ms,net_loss_pct,congestion_algo,duration_actual,bytes_transferred,actual_throughput_kbps,zero_window_count,zero_window_duration_ms,zero_window_pct,window_min,window_max,window_mean,window_oscillations,rtt_min_us,rtt_max_us,rtt_mean_us,rtt_stddev_us,rtt_p50_us,rtt_p95_us,rtt_p99_us,rtt_samples,total_packets,retransmit_count,dup_ack_count,timestamp,success,error
65536,5,16384,5.0,3200.0,1.6,25,5,0,cubic,10.003119832952507,13101990,1279.0921555518817,0,0.0,0.0,37106,78336,66705.49679624093,42,12922.0,40165.0,28465.987050359712,3877.9788517232328,28666.0,34558.0,37101.0,2085,16387,15,0,2025-12-23T15:14:44.393411,True,
65536,5,16384,5.0,3200.0,1.6,25,5,0.05,cubic,10.003733362071216,11914156,1163.057585367415,0,0.0,0.0,30886,78336,66938.07521115431,47,14768.0,68781.0,28303.643935450287,3901.901633611746,28423.0,34288.0,36992.0,1921,14918,19,0,2025-12-23T15:14:57.249363,True,
65536,5,16384,5.0,3200.0,1.6,25,5,0.1,cubic,10.00342337996699,12058344,1177.169666344649,0,0.0,0.0,30060,78336,66952.63655250988,52,16114.0,86870.0,28249.988235294117,4281.827524253537,28228.0,34642.0,37495.0,1870,14921,24,0,2025-12-23T15:15:10.022313,True,
65536,5,16384,10.0,3200.0,3.2,25,5,0,cubic,10.001877833041362,12990334,1268.3491298970896,0,0.0,0.0,37068,78336,66667.50899821878,63,14108.0,40536.0,28407.131283552953,3954.233608031234,28629.0,34650.0,37036.0,2049,16281,10,0,2025-12-23T15:15:22.803309,True,
65536,5,16384,10.0,3200.0,3.2,25,5,0.05,cubic,10.003994147060439,12534782,1223.611076429096,0,0.0,0.0,31476,78336,66763.61098398169,62,11653.0,64152.0,28391.57502569373,4029.8546136767977,28457.0,34667.0,37046.0,1946,15732,30,0,2025-12-23T15:15:35.633058,True,
65536,5,16384,10.0,3200.0,3.2,25,5,0.1,cubic,10.001352210063487,11038348,1077.8179282500814,0,0.0,0.0,31228,78336,67262.48812778817,46,13869.0,110684.0,28083.954784437436,4447.812171458205,28020.0,34357.0,36872.0,1902,13898,31,0,2025-12-23T15:15:48.454137,True,
65536,5,16384,20.0,3200.0,6.4,25,5,0,cubic,10.002229860983789,13002342,1269.4768852398781,0,0.0,0.0,37616,78336,66667.70429350156,53,15009.0,40512.0,28573.08891060088,3973.192240907032,28711.0,34813.0,37851.0,2047,16327,10,0,2025-12-23T15:16:01.201201,True,
65536,5,16384,20.0,3200.0,6.4,25,5,0.05,cubic,10.003363416995853,11522952,1124.9099271332277,0,0.0,0.0,29508,78336,67547.45760355852,37,16008.000000000002,91210.0,27925.79033053774,4050.688678064039,27950.0,33916.0,36644.0,2027,14388,25,0,2025-12-23T15:16:14.007677,True,
65536,5,16384,20.0,3200.0,6.4,25,5,0.1,cubic,10.001606554957107,12852566,1254.9317867492168,0,0.0,0.0,32578,78336,66691.07091712845,70,12545.0,55912.0,28203.88252714709,3939.877642532202,28373.0,34253.0,36780.0,2026,16061,13,0,2025-12-23T15:16:26.771671,True,
65536,10,8192,5.0,800.0,6.4,25,5,0,cubic,10.004203310934827,8078344,788.5693210449982,0,0.0,0.0,28068,76896,55423.556723693015,1428,13988.0,44035.0,28107.60779384035,4319.916368413145,28050.0,35283.0,38522.0,1591,10463,4,0,2025-12-23T15:16:39.574792,True,
65536,10,8192,5.0,800.0,6.4,25,5,0.05,cubic,10.004170896019787,7913388,772.469607833728,0,0.0,0.0,26806,76896,57546.66537342386,1075,12433.0,89044.0,28028.437779195916,4610.865558467999,27951.0,34838.0,39458.0,1567,10310,21,0,2025-12-23T15:16:52.214660,True,
65536,10,8192,5.0,800.0,6.4,25,5,0.1,cubic,10.005592150031589,7811630,762.4281309378491,0,0.0,0.0,28910,78336,57409.57935560859,1034,14362.0,79575.0,28122.534068786503,4445.201760775859,28100.0,34710.0,39093.0,1541,10056,16,0,2025-12-23T15:17:04.862846,True,
65536,10,8192,10.0,800.0,12.8,25,5,0,cubic,10.001049125101417,8045576,785.6183600558331,0,0.0,0.0,29414,76744,55301.679472477066,1473,12915.0,53676.0,27935.5687732342,4399.821188905394,27958.0,34772.0,37758.0,1614,10464,19,0,2025-12-23T15:17:17.514962,True,
65536,10,8192,10.0,800.0,12.8,25,5,0.05,cubic,10.00943317299243,8020348,782.498964565086,0,0.0,0.0,28950,76896,55452.69802122168,1378,14253.0,58449.0,28098.111653447224,4391.779156722253,27974.0,34901.0,38604.0,1639,10461,8,0,2025-12-23T15:17:30.132574,True,
65536,10,8192,10.0,800.0,12.8,25,5,0.1,cubic,10.006249465979636,7447230,726.8143345417769,0,0.0,0.0,29082,78336,59178.477479382535,797,14544.0,62922.00000000001,27963.364713627387,4644.1280461160795,27832.0,35350.0,40960.0,1519,9458,20,0,2025-12-23T15:17:42.767712,True,
65536,10,8192,20.0,800.0,25.6,25,5,0,cubic,10.002179978997447,8039824,784.9679411374651,0,0.0,0.0,29528,76896,55407.690773067334,1404,15568.0,49531.0,28145.33934120572,4307.548564367142,28267.0,34994.0,39665.0,1609,10426,9,0,2025-12-23T15:17:55.414703,True,
65536,10,8192,20.0,800.0,25.6,25,5,0.05,cubic,10.004886511014774,7968502,777.7939535653678,0,0.0,0.0,27648,76896,56066.25652886191,1253,11813.0,57449.0,28047.07020872865,4389.154391104057,28001.0,34846.0,38905.0,1581,10377,14,0,2025-12-23T15:18:08.054964,True,
65536,10,8192,20.0,800.0,25.6,25,5,0.1,cubic,10.00638006394729,7984248,779.2145748683679,0,0.0,0.0,28064,76896,56082.11117533719,1278,10816.0,66156.0,28344.755128205128,4462.022852064464,28328.0,35443.0,38861.0,1560,10380,19,0,2025-12-23T15:18:20.669663,True,
65536,10,16384,5.0,1600.0,3.2,25,5,0,cubic,10.000394658069126,12098466,1181.4441936640749,0,0.0,0.0,39708,78336,64673.882260699116,48,15571.0,48846.0,28441.478929102628,3996.363566264986,28558.0,34829.0,37042.0,2017,15305,9,0,2025-12-23T15:18:33.323043,True,
65536,10,16384,5.0,1600.0,3.2,25,5,0.05,cubic,10.010103446082212,11843484,1155.4228591190736,0,0.0,0.0,32268,78336,64722.344694960215,44,14333.0,62625.0,28512.533609100312,4108.129903960636,28731.0,34905.0,37128.0,1934,15080,17,0,2025-12-23T15:18:46.087746,True,
65536,10,16384,5.0,1600.0,3.2,25,5,0.1,cubic,10.007229928974994,9999076,975.7667931639268,0,0.0,0.0,31224,78336,66474.7252538071,26,13632.0,95761.0,27949.43088158581,4634.315363673482,27766.0,34062.0,37273.0,1917,12608,25,0,2025-12-23T15:18:58.870711,True,
65536,10,16384,10.0,1600.0,6.4,25,5,0,cubic,10.002264141920023,12134444,1184.736055818186,0,0.0,0.0,42200,78336,64874.75011396939,33,16004.999999999998,45050.0,28417.930765480254,4018.2763034159557,28504.0,34764.0,38475.0,2051,15355,11,0,2025-12-23T15:19:11.561986,True,
65536,10,16384,10.0,1600.0,6.4,25,5,0.05,cubic,10.012215255992487,11570982,1128.6000970276662,0,0.0,0.0,31038,78336,64940.83314977973,45,14395.0,53392.0,28366.629856850715,4157.397449016406,28406.0,35151.0,37959.0,1956,14528,15,0,2025-12-23T15:19:24.318679,True,
65536,10,16384,10.0,1600.0,6.4,25,5,0.1,cubic,10.000578686944209,11567902,1129.6125604834233,0,0.0,0.0,32856,78336,64978.69231299552,55,14379.0,121096.0,28555.435803757828,5877.314654017579,28408.0,34853.0,38670.0,1916,14505,29,0,2025-12-23T15:19:37.093664,True,
65536,10,16384,20.0,1600.0,12.8,25,5,0,cubic,10.009310344001278,12115590,1182.0625450449604,0,0.0,0.0,37642,78336,64813.261634728195,52,13789.0,44254.0,28323.830677290836,4096.163311772165,28465.0,35005.0,37552.0,2008,15342,9,0,2025-12-23T15:19:49.836386,True,
65536,10,16384,20.0,1600.0,12.8,25,5,0.05,cubic,10.007408317993395,11932872,1164.4568645757631,0,0.0,0.0,35400,78336,64922.49910447761,45,17173.0,77190.0,28397.839021905245,4138.240579005211,28513.0,34786.0,37841.0,1963,15075,25,0,2025-12-23T15:20:02.596235,True,
65536,10,16384,20.0,1600.0,12.8,25,5,0.1,cubic,10.003334230044857,10798886,1054.22720733462,0,0.0,0.0,30870,78336,65555.12827282728,43,15343.0,118554.0,28251.959742351046,5833.807290429495,28051.0,34406.0,38105.0,1863,13635,37,0,2025-12-23T15:20:15.395884,True,
131072,2,8192,5.0,4000.0,1.28,25,5,0,cubic,10.001806111074984,25152244,2455.8302778986804,0,0.0,0.0,64240,156672,92676.35599584297,2980,14079.0,42449.0,29209.678431372547,3722.9362858311615,29430.0,34802.0,37470.0,2550,29829,20,0,2025-12-23T15:20:28.141366,True,
131072,2,8192,5.0,4000.0,1.28,25,5,0.05,cubic,10.000789095996879,23544176,2299.054520028164,0,0.0,0.0,59596,156672,93613.30029060382,3802,17115.0,61642.0,29334.965656565655,3632.9683394139515,29406.0,34769.0,37289.0,2475,27873,57,0,2025-12-23T15:20:41.340114,True,
131072,2,8192,5.0,4000.0,1.28,25,5,0.1,cubic,10.000622655963525,16754668,1636.0961743710127,0,0.0,0.0,58444,156672,95982.6773807744,3152,15114.0,138032.0,28667.295933365996,5557.076635040232,28579.0,34507.0,37919.0,2041,20067,44,0,2025-12-23T15:20:54.458331,True,
131072,2,8192,10.0,4000.0,2.56,25,5,0,cubic,10.000631375005469,25163692,2457.2366530944714,0,0.0,0.0,64240,156672,92911.24905443739,3248,15886.999999999998,40960.0,29145.086087624903,3586.6927015355545,29354.0,34511.0,37058.0,2602,29612,36,0,2025-12-23T15:21:07.385902,True,
131072,2,8192,10.0,4000.0,2.56,25,5,0.05,cubic,10.001417094026692,20794728,2030.4474227585697,0,0.0,0.0,62468,156672,95792.22315969675,4483,16327.000000000002,70687.0,28595.224958949097,3661.8625940813317,28608.0,33998.0,36205.0,2436,24534,39,0,2025-12-23T15:21:20.591339,True,
131072,2,8192,10.0,4000.0,2.56,25,5,0.1,cubic,10.002233990002424,14330360,1399.1366530205128,0,0.0,0.0,63808,156672,97182.64183926614,3263,16259.0,107671.0,28737.23377960865,6248.025246168425,28509.0,34411.0,38300.0,1942,17333,63,0,2025-12-23T15:21:33.615151,True,
131072,2,8192,20.0,4000.0,5.12,25,5,0,cubic,10.000971884001046,25202416,2460.9342632361936,0,0.0,0.0,64240,156672,92849.2911662212,3146,13036.0,40971.0,29360.9520222046,3617.314621737879,29519.0,35049.0,37212.0,2522,29557,14,0,2025-12-23T15:21:46.462229,True,
131072,2,8192,20.0,4000.0,5.12,25,5,0.05,cubic,10.009242321946658,21141488,2062.6920311171607,0,0.0,0.0,64240,156672,94888.17744762209,3875,15339.0,85879.0,28808.135376756065,3919.7638684706485,28859.0,34573.0,37097.0,2349,25106,38,0,2025-12-23T15:21:59.660344,True,
131072,2,8192,20.0,4000.0,5.12,25,5,0.1,cubic,10.003632429987192,16717140,1631.9404121959428,0,0.0,0.0,64240,156672,98498.00024714546,4354,12927.0,104911.0,28202.855723542118,3786.1829995632997,28223.0,33724.0,36457.0,2315,20231,29,0,2025-12-23T15:22:12.685752,True,
131072,2,16384,5.0,8000.0,0.64,25,5,0,cubic,10.013971714070067,25936680,2529.3449777686055,0,0.0,0.0,64240,156672,94068.08167807081,2541,15212.0,41590.0,29599.458492975733,3902.5637788756285,29847.0,35582.0,38068.0,2349,30106,19,0,2025-12-23T15:22:25.610788,True,
131072,2,16384,5.0,8000.0,0.64,25,5,0.05,cubic,10.001163549022749,16625492,1623.3943132383295,0,0.0,0.0,59304,156672,98385.0377700559,3580,15715.0,135303.0,28316.814292430652,4844.344860284232,28139.0,34257.0,36733.0,2127,19857,58,0,2025-12-23T15:22:38.856411,True,
131072,2,16384,5.0,8000.0,0.64,25,5,0.1,cubic,10.00231538398657,14183980,1384.8336547081826,0,0.0,0.0,61488,156672,98925.34733204475,3283,11381.0,128472.0,28567.160109289616,6019.770459745639,28428.0,34529.0,37961.0,1830,17073,65,0,2025-12-23T15:22:51.781259,True,
131072,2,16384,10.0,8000.0,1.28,25,5,0,cubic,10.00327628001105,26035892,2541.7348346217937,0,0.0,0.0,64240,156672,94394.94295191803,2586,13871.0,41514.0,29444.6912556983,4019.4140972843024,29799.0,35403.0,37771.0,2413,30448,20,0,2025-12-23T15:23:04.635963,True,
131072,2,16384,10.0,8000.0,1.28,25,5,0.05,cubic,10.003188950009644,25148560,2455.131133454829,0,0.0,0.0,58444,156672,95455.567147425,4137,15674.0,54232.0,29024.569163694014,3601.8701839887494,29118.0,34541.0,36531.0,2523,29398,31,0,2025-12-23T15:23:17.886443,True,
131072,2,16384,10.0,8000.0,1.28,25,5,0.1,cubic,10.003606896963902,14087724,1375.2582553924044,0,0.0,0.0,63528,156672,100025.33172265238,3624,15904.999999999998,99773.0,28210.01736111111,4327.768151347945,28138.0,33951.0,36959.0,2016,17177,65,0,2025-12-23T15:23:31.096594,True,
131072,2,16384,20.0,8000.0,2.56,25,5,0,cubic,10.003376383916475,23113976,2256.462350431187,0,0.0,0.0,64240,156672,96368.45659696657,3892,10805.0,40546.0,29026.98792756539,3528.1127919457563,29161.0,34428.0,37099.0,2485,27164,14,0,2025-12-23T15:23:43.952374,True,
131072,2,16384,20.0,8000.0,2.56,25,5,0.05,cubic,10.001024302095175,14747608,1440.0485892712857,0,0.0,0.0,60064,156672,100737.59603861519,4160,17163.0,54808.0,28296.41898454746,3568.628176605479,28306.0,33712.0,36225.0,2265,18024,55,0,2025-12-23T15:23:57.126702,True,
131072,2,16384,20.0,8000.0,2.56,25,5,0.1,cubic,10.000381232006475,9488924,926.6174087536026,0,0.0,0.0,62644,156672,101872.6406289414,2991,14126.0,116137.0,27643.356356968216,5568.722661017736,27387.0,33595.0,38179.0,1636,11893,74,0,2025-12-23T15:24:09.983807,True,
131072,5,8192,5.0,1600.0,3.2,25,5,0,cubic,10.004594609956257,15934616,1555.4001980264184,0,0.0,0.0,0,156672,75527.28096600894,545,12692.0,43161.0,28632.787445887447,3803.7987895581605,28782.0,34612.0,37101.0,2310,19917,15,0,2025-12-23T15:24:22.653239,True,
131072,5,8192,5.0,1600.0,3.2,25,5,0.05,cubic,10.004816264961846,15214540,1485.0796681578702,0,0.0,0.0,63288,156672,77243.78035885934,808,663.0,123271.0,28397.60820367751,4524.914542182881,28446.0,34610.0,37346.0,2121,18726,38,0,2025-12-23T15:24:35.584390,True,
131072,5,8192,5.0,1600.0,3.2,25,5,0.1,cubic,10.015297539997846,10320224,1006.2949912122299,0,0.0,0.0,64240,156672,95606.10387254515,3050,13174.0,92295.0,27766.93274041134,4506.54461676722,27793.0,33829.0,36734.0,1799,12679,27,0,2025-12-23T15:24:48.432087,True,
131072,5,8192,10.0,1600.0,6.4,25,5,0,cubic,10.00355998694431,15840096,1546.3338821567977,0,0.0,0.0,61624,155232,73470.67084270812,131,12790.0,42623.0,28658.870158450703,3886.9410295511398,28773.0,34850.0,37748.0,2272,19556,7,0,2025-12-23T15:25:01.146582,True,
131072,5,8192,10.0,1600.0,6.4,25,5,0.05,cubic,10.000087571912445,15754824,1538.5435579298253,0,0.0,0.0,55784,154368,74155.44542905777,188,13759.0,55028.0,28782.501618122977,3941.9582923133075,28873.0,34836.0,37396.0,2163,19974,44,0,2025-12-23T15:25:14.053131,True,
131072,5,8192,10.0,1600.0,6.4,25,5,0.1,cubic,10.001650296966545,15149140,1479.1640971227496,0,0.0,0.0,0,156672,83937.42639293027,2114,13342.0,47781.0,28372.54508009153,3731.32956590976,28385.0,34230.0,37305.0,2185,18558,21,0,2025-12-23T15:25:26.942535,True,
131072,5,8192,20.0,1600.0,12.8,25,5,0,cubic,10.000751586980186,15869016,1549.5921284231679,0,0.0,0.0,0,155232,73321.2821900129,106,13192.0,41536.0,28591.320016820857,3915.9942619327203,28740.0,34891.0,37486.0,2378,20146,9,0,2025-12-23T15:25:39.824277,True,
131072,5,8192,20.0,1600.0,12.8,25,5,0.05,cubic,10.002222659997642,15693148,1532.1934298704778,0,0.0,0.0,60248,155252,78898.342882488,1276,16455.0,57538.0,28462.77802690583,3862.161203979729,28467.0,34674.0,37461.0,2230,19164,17,0,2025-12-23T15:25:52.722905,True,
131072,5,8192,20.0,1600.0,12.8,25,5,0.1,cubic,10.004645750042982,9555060,932.6780292255637,0,0.0,0.0,64240,156672,101221.40234569955,3320,13338.0,117916.0,27905.903384279474,5438.987418800146,27700.0,33489.0,36364.0,1832,12022,37,0,2025-12-23T15:26:05.628851,True,
131072,5,16384,5.0,3200.0,1.6,25,5,0,cubic,10.003233281080611,24767632,2417.9322770314475,0,0.0,0.0,0,156672,91560.03569141586,3118,14912.0,41554.0,29157.366616428033,3805.2313416905163,29380.0,35034.0,37492.0,2654,29671,13,0,2025-12-23T15:26:18.300855,True,
131072,5,16384,5.0,3200.0,1.6,25,5,0.05,cubic,10.000243495916948,21719188,2120.962808546612,0,0.0,0.0,64100,156672,93889.03975499376,4015,12324.0,57131.0,28994.28176567657,3606.5017970707804,29027.0,34545.0,37216.0,2424,25632,30,0,2025-12-23T15:26:31.475386,True,
131072,5,16384,5.0,3200.0,1.6,25,5,0.1,cubic,10.004618651000783,14075344,1373.9107510734568,0,0.0,0.0,0,156672,97321.93213561286,3421,14230.0,126284.00000000001,28641.112991538077,7451.632261227797,28100.0,34579.0,37974.0,2009,17255,51,0,2025-12-23T15:26:44.549975,True,
131072,5,16384,10.0,3200.0,3.2,25,5,0,cubic,10.002697368967347,24480636,2390.0424267477447,0,0.0,0.0,64240,156672,92281.22835434295,3501,13101.0,41570.0,29200.842444950646,3641.13793142923,29340.0,34898.0,37318.0,2634,28955,30,0,2025-12-23T15:26:57.413106,True,
131072,5,16384,10.0,3200.0,3.2,25,5,0.05,cubic,10.00328145606909,22038168,2151.458851979278,0,0.0,0.0,64240,156672,94864.3942226971,4950,15400.0,46802.0,28745.20853432282,3237.6492425427937,28806.0,33908.0,36264.0,2695,26206,29,0,2025-12-23T15:27:10.604138,True,
131072,5,16384,10.0,3200.0,3.2,25,5,0.1,cubic,10.003669810015708,17790652,1736.7310120887246,0,0.0,0.0,64240,156672,96274.46897674419,3832,14768.0,118085.0,28747.022094564738,5026.649107864932,28580.0,34362.0,37079.0,2263,21500,68,0,2025-12-23T15:27:23.732971,True,
131072,5,16384,20.0,3200.0,6.4,25,5,0,cubic,10.001886302954517,22287428,2176.096162962849,0,0.0,0.0,64240,156672,93963.65436710055,3931,15845.000000000002,40960.0,28750.206095238096,3522.970075620176,28805.0,34316.0,36347.0,2625,26505,11,0,2025-12-23T15:27:36.696826,True,
